SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
26-Feb-2017,16,24675,24231,25387,24951,22974,2085,4831,370,11750,0,112,338,344,898,199,279,351,896,198,280
26-Feb-2017,17,25818,25424,26433,26038,24040,2146,4831,706,11750,96,15,14,1120,846,199,286,1127,847,198,286
26-Feb-2017,18,26866,26507,27480,27122,25020,2207,4831,1050,11750,146,14,15,1217,868,199,287,1198,875,198,286
26-Feb-2017,19,28228,27852,28848,28473,26248,2278,4831,1360,11750,146,20,22,1382,957,187,286,1379,964,184,286
26-Feb-2017,20,29041,28713,29659,29334,26947,2348,4831,1620,11750,146,18,21,1401,1004,86,287,1378,1007,82,286
26-Feb-2017,21,29796,29485,30410,30099,27569,2430,4831,1710,11750,146,14,10,1196,1000,29,287,1183,1004,28,286
26-Feb-2017,22,30393,30030,31002,30639,28040,2512,4831,1870,11750,146,9,8,1195,1003,46,286,1183,1005,46,286
26-Feb-2017,23,30891,30557,31504,31171,28398,2507,4831,1900,11750,141,13,14,1239,1000,78,286,1226,1002,79,286
26-Feb-2017,24,31280,30925,31894,31542,28637,2501,4831,1940,11750,139,14,17,1240,1003,83,286,1226,1004,83,286
26-Feb-2017,25,31879,31487,32493,32104,29148,2555,4831,1820,11750,139,14,17,1293,1023,83,286,1280,1025,83,286
26-Feb-2017,26,32223,31751,32837,32367,29444,2609,4831,1740,11750,34,14,17,1295,1000,102,286,1282,1001,104,286
26-Feb-2017,27,32332,31807,32946,32424,29515,2656,4831,1550,11750,0,14,17,1489,1020,164,286,1477,1022,163,286
26-Feb-2017,28,32208,31694,32818,32307,29393,2702,4831,1360,11750,0,10,13,1494,1045,193,286,1477,1046,194,286
26-Feb-2017,29,32277,31774,32886,32387,29494,2741,4831,1150,11750,0,9,12,1495,1022,199,286,1477,1024,198,286
26-Feb-2017,30,32195,31689,32803,32300,29471,2779,4831,974,11750,0,8,11,1495,1009,199,285,1477,1009,198,285
26-Feb-2017,31,32375,31946,32980,32555,29691,2845,4831,865,11750,0,5,8,1494,991,152,247,1477,992,147,246
26-Feb-2017,32,32759,32362,33368,32974,30153,2911,4831,628,11750,0,9,8,1494,970,76,244,1477,976,75,244
26-Feb-2017,33,33751,33300,34360,33909,31079,3043,4831,379,11750,0,9,9,1495,979,36,278,1477,980,33,280
26-Feb-2017,34,34819,34403,35446,35035,32110,3175,4831,185,11750,0,9,12,1494,975,-18,285,1477,974,-20,286
26-Feb-2017,35,36151,35735,36808,36391,33422,3082,4831,80,11750,0,12,10,1494,974,-45,286,1477,980,-47,286
26-Feb-2017,36,37573,37164,38279,37876,34769,2988,4831,0,11750,0,12,13,1494,1002,-94,286,1477,1002,-96,286
26-Feb-2017,37,38267,37829,39010,38572,35360,2854,4831,0,11750,0,15,15,1494,986,-128,286,1477,985,-129,286
26-Feb-2017,38,37918,37471,38666,38218,34993,2719,4831,0,11750,0,17,17,1495,1015,-131,251,1477,1018,-130,247
26-Feb-2017,39,37439,36930,38221,37714,34573,2617,4831,0,11750,0,15,17,1228,1027,-167,178,1207,1031,-167,179
26-Feb-2017,40,36290,35689,37056,36453,33518,2515,4831,0,11750,0,13,15,1220,997,-153,235,1207,994,-150,238
26-Feb-2017,41,35100,34557,35848,35305,32391,2431,4831,0,11750,0,9,12,1101,993,-139,285,1084,998,-136,286
26-Feb-2017,42,33605,33136,34298,33829,31079,2346,4831,0,11750,0,9,13,1096,1007,-84,287,1084,1012,-79,286
26-Feb-2017,43,32510,32030,33115,32637,30077,2312,4831,0,11750,0,5,6,1097,1043,16,287,1084,1043,17,286
26-Feb-2017,44,30622,30142,31227,30747,28394,2277,4831,0,11750,0,5,5,1097,1002,18,287,1084,999,18,286
26-Feb-2017,45,29106,28651,29709,29255,26960,2236,4831,0,11750,0,3,4,505,1020,28,287,477,1025,29,286
26-Feb-2017,46,27612,27125,28219,27732,25504,2195,4831,0,11750,0,7,8,464,1005,34,287,479,1006,36,286
26-Feb-2017,47,26056,25555,27220,26750,24043,2116,4831,0,11750,0,564,595,1372,910,111,287,1370,906,113,287
26-Feb-2017,48,24937,24508,26394,26080,23020,2036,4831,0,11750,0,857,972,1386,852,120,287,1369,850,120,286
27-Feb-2017,1,24658,24360,26112,26046,22852,2008,4831,0,11750,0,854,1091,1385,861,129,287,1369,865,129,286
27-Feb-2017,2,25296,25032,26746,26444,23534,1979,4831,0,11750,0,850,1085,1385,870,129,287,1370,873,129,286
27-Feb-2017,3,25202,24830,26763,26305,23410,1952,4831,0,11750,0,961,1208,1385,856,147,287,1369,858,147,286
27-Feb-2017,4,24662,24257,26599,26161,22894,1925,4831,0,11750,0,1337,1579,1385,886,154,287,1370,887,154,286
27-Feb-2017,5,24258,23851,26301,26012,22542,1925,4831,0,11750,0,1443,1679,1385,876,154,287,1369,876,154,286
27-Feb-2017,6,24207,23783,26183,26150,22407,1924,4831,0,11750,0,1376,1722,1387,897,154,287,1369,901,154,287
27-Feb-2017,7,23895,23424,25940,25921,22006,1874,4831,0,11750,0,1445,1806,1193,899,154,287,1176,899,154,286
27-Feb-2017,8,23582,23111,25827,25721,21609,1823,4831,0,11750,0,1645,2009,1189,856,154,287,1176,859,154,287
27-Feb-2017,9,23386,22962,25799,25732,21436,1756,4831,0,11750,0,1813,2170,1189,875,154,287,1176,875,154,286
27-Feb-2017,10,23589,23187,25735,25688,21592,1688,4831,0,11750,0,1546,1883,1190,868,154,287,1176,870,154,287
27-Feb-2017,11,24511,24125,26021,25883,22387,1655,4831,0,11750,0,910,1113,1189,886,154,287,1176,888,154,286
27-Feb-2017,12,26087,25802,26885,26573,23796,1622,4831,0,11750,0,198,172,1183,838,189,287,1176,840,190,286
27-Feb-2017,13,29490,29470,30100,30084,26888,1535,4831,0,11750,0,10,12,1488,1003,197,287,1477,1008,196,286
27-Feb-2017,14,32790,32850,33400,33463,29839,1447,4831,0,11750,0,10,13,1494,997,157,238,1477,994,152,234
27-Feb-2017,15,36529,36364,37138,36983,33195,1403,4831,58,11750,0,9,13,1494,347,0,92,1477,325,-7,86
27-Feb-2017,16,38182,37873,38814,38503,34674,1359,4831,217,11750,0,10,11,1494,277,-22,78,1477,282,-17,82
27-Feb-2017,17,39041,38754,39651,39367,35476,1324,4831,473,11750,0,10,13,1494,679,64,161,1477,687,64,160
27-Feb-2017,18,39253,38961,39862,39571,35685,1288,4831,708,11750,0,9,7,1494,723,20,122,1477,725,19,122
27-Feb-2017,19,40056,39771,40663,40380,36419,1261,4831,847,11750,0,7,7,1494,894,83,176,1477,901,85,178
27-Feb-2017,20,40218,39884,40823,40492,36597,1234,4831,1090,11750,61,5,6,1494,896,71,129,1477,898,66,125
27-Feb-2017,21,40013,39676,40635,40303,36357,1236,4831,1320,11750,230,4,3,1494,895,-18,51,1477,898,-19,50
27-Feb-2017,22,40093,39788,40697,40393,36468,1238,4831,1580,11750,230,4,3,1494,885,33,31,1477,887,35,28
27-Feb-2017,23,40019,39739,40656,40381,36356,1209,4831,1760,11750,230,8,7,1494,1036,-15,-14,1477,1044,-16,-15
27-Feb-2017,24,40109,39812,40748,40455,36383,1179,4831,1710,11750,230,4,4,1495,999,-35,6,1477,1002,-38,5
27-Feb-2017,25,40210,39957,41003,40753,36436,1165,4831,1730,11750,192,4,1,1494,1027,-93,-96,1477,1030,-92,-99
27-Feb-2017,26,40218,39903,40950,40630,36432,1151,4831,1740,11750,31,6,2,1494,1020,-66,-60,1477,1020,-64,-58
27-Feb-2017,27,40112,39818,40814,40523,36307,1152,4831,1950,11750,0,5,8,1494,981,-42,-55,1477,986,-42,-55
27-Feb-2017,28,39955,39634,40657,40339,36146,1153,4831,2010,11750,0,5,9,1495,991,-42,-55,1477,994,-42,-55
27-Feb-2017,29,40031,39759,40789,40524,36234,1158,4831,1780,11750,0,5,9,1494,1005,-98,-55,1477,1006,-101,-55
27-Feb-2017,30,39708,39415,40496,40209,35921,1162,4831,1800,11750,0,5,9,1494,992,-126,-57,1477,998,-128,-58
27-Feb-2017,31,39883,39585,40739,40443,36066,1151,4831,1550,11750,0,4,3,1494,998,-165,-87,1477,1000,-165,-88
27-Feb-2017,32,40670,40394,41582,41306,36839,1140,4831,1340,11750,0,5,8,1495,973,-192,-115,1477,974,-189,-115
27-Feb-2017,33,41570,41289,42485,42207,37641,1119,4831,1020,11750,0,8,11,1495,972,-163,-144,1477,974,-161,-145
27-Feb-2017,34,42763,42633,43725,43599,38735,1097,4831,621,11750,0,10,13,1494,1001,-214,-138,1477,1003,-216,-137
27-Feb-2017,35,43785,43772,44820,44816,39647,1104,4831,237,11750,0,11,18,1494,1018,-249,-175,1477,1019,-248,-177
27-Feb-2017,36,45100,45247,46196,46347,40848,1110,4831,0,11750,15,11,8,1494,964,-250,-235,1477,969,-249,-239
27-Feb-2017,37,46368,46665,47590,47896,41982,1108,4831,0,11750,150,6,5,1494,1016,-250,-366,1477,1017,-249,-371
27-Feb-2017,38,46194,46440,47504,47749,41776,1106,4831,0,11750,167,9,7,1494,1008,-250,-451,1477,1010,-249,-451
27-Feb-2017,39,45207,45297,46505,46596,40896,1129,4831,0,11750,167,12,15,1494,1006,-250,-436,1477,1007,-249,-433
27-Feb-2017,40,44292,44314,45510,45526,40105,1152,4831,0,11750,167,10,4,1494,1006,-250,-358,1477,1008,-249,-356
27-Feb-2017,41,42885,42695,44066,43879,38776,1160,4831,0,11750,35,10,11,1494,1019,-250,-321,1477,1022,-249,-320
27-Feb-2017,42,41308,40940,42405,42029,37380,1167,4831,0,11750,0,8,6,1495,1034,-250,-239,1477,1035,-247,-234
27-Feb-2017,43,39221,38737,40209,39724,35563,1190,4831,0,11750,0,6,3,1494,1005,-225,-157,1477,1007,-222,-157
27-Feb-2017,44,36904,36372,37806,37274,33493,1213,4831,0,11750,0,5,7,1494,1011,-180,-117,1477,1012,-177,-114
27-Feb-2017,45,34436,34028,35172,34764,31244,1217,4831,0,11750,0,4,3,1494,1032,-103,-29,1477,1030,-101,-28
27-Feb-2017,46,32283,31901,32939,32554,29219,1221,4831,0,11750,0,11,14,1494,997,-45,43,1477,999,-40,48
27-Feb-2017,47,30102,29691,30725,30315,27191,1175,4831,0,11750,0,23,22,1494,1028,75,170,1477,1027,78,174
27-Feb-2017,48,28792,28417,29725,29373,26021,1128,4831,0,11750,0,333,355,1494,1008,118,196,1477,1010,119,196
28-Feb-2017,1,28493,28151,30160,29841,25810,1145,4831,0,11750,0,1067,1090,1494,992,175,239,1477,990,177,242
28-Feb-2017,2,28932,28591,30880,30529,26303,1161,4831,0,11750,0,1348,1339,1494,1010,195,287,1477,1013,194,286
28-Feb-2017,3,28730,28342,30708,30347,26134,1164,4831,0,11750,0,1378,1387,1494,1004,170,287,1477,1004,169,286
28-Feb-2017,4,28138,27753,30159,29888,25606,1167,4831,0,11750,0,1421,1535,1494,1002,170,269,1477,1004,169,266
28-Feb-2017,5,27642,27282,29795,29718,25172,1168,4831,0,11750,0,1553,1836,1494,1005,187,263,1477,1007,188,265
28-Feb-2017,6,27541,27183,29690,29625,25040,1169,4831,0,11750,0,1549,1842,1494,997,196,287,1477,1000,196,286
28-Feb-2017,7,27122,26754,29256,29292,24607,1164,4831,0,11750,0,1534,1938,1495,1013,197,287,1477,1014,196,287
28-Feb-2017,8,26649,26285,28788,28831,24144,1159,4831,0,11750,0,1539,1945,1494,971,197,287,1477,974,196,286
28-Feb-2017,9,26361,26017,28491,28554,23911,1173,4831,0,11750,0,1530,1936,1494,972,197,287,1477,972,196,287
28-Feb-2017,10,26498,26201,28623,28687,24035,1187,4831,0,11750,0,1525,1885,1494,959,197,287,1477,961,196,287
28-Feb-2017,11,27347,27043,29448,29299,24818,1220,4831,0,11750,0,1501,1656,1494,1000,197,287,1477,1004,196,287
28-Feb-2017,12,28697,28527,30522,30502,26051,1253,4831,0,11750,0,1225,1348,1495,1025,197,287,1477,1030,196,286
28-Feb-2017,13,32243,32073,33040,32850,29340,1220,4831,0,11750,0,197,173,1444,1018,197,287,1427,1016,196,287
28-Feb-2017,14,35486,35242,36097,35854,32294,1187,4831,4,11750,0,11,9,1443,997,197,287,1427,999,196,287
28-Feb-2017,15,38662,38456,39271,39065,35149,1199,4831,207,11750,0,9,7,1395,1022,197,287,1378,1024,196,287
28-Feb-2017,16,39808,39494,40417,40103,36138,1211,4831,713,11750,0,9,9,1394,988,197,274,1378,988,196,272
28-Feb-2017,17,39848,39481,40455,40091,36142,1242,4831,1500,11750,0,7,10,1394,980,197,220,1378,982,196,219
28-Feb-2017,18,39244,38865,39849,39474,35562,1272,4831,2260,11750,0,5,9,1394,1004,189,205,1378,1005,189,205
28-Feb-2017,19,39256,38880,39863,39489,35549,1306,4831,2930,11750,0,7,9,1491,1006,196,219,1477,1012,196,218
28-Feb-2017,20,38838,38495,39443,39101,35155,1340,4831,3530,11750,0,5,4,1495,1031,196,165,1477,1032,196,165
28-Feb-2017,21,38358,37965,38963,38578,34650,1388,4831,3840,11750,0,5,6,1204,1003,188,202,1180,1004,187,202
28-Feb-2017,22,38122,37721,38728,38332,34441,1436,4831,3960,11750,0,6,11,1193,1003,188,204,1181,1008,187,203
28-Feb-2017,23,38289,37881,38893,38484,34602,1468,4831,3920,11750,0,4,3,1126,1021,193,180,1110,1021,192,180
28-Feb-2017,24,38428,38048,39033,38657,34741,1499,4831,3500,11750,0,5,6,1115,1010,176,180,1111,1012,172,180
28-Feb-2017,25,38691,38350,39296,38977,35024,1503,4831,3240,11750,0,5,6,1490,1024,109,241,1477,1026,109,243
28-Feb-2017,26,38994,38638,39601,39247,35345,1507,4831,3020,11750,0,7,7,1494,1006,109,252,1476,1008,109,251
28-Feb-2017,27,39074,38715,39682,39328,35462,1511,4831,2680,11750,0,8,11,1495,1005,129,228,1476,1008,129,227
28-Feb-2017,28,38950,38597,39557,39205,35399,1515,4831,2400,11750,0,7,3,1495,1017,180,271,1477,1018,182,273
28-Feb-2017,29,39156,38763,39759,39369,35642,1505,4831,2080,11750,0,3,7,1495,1015,197,287,1476,1016,196,286
28-Feb-2017,30,39276,38891,39882,39500,35794,1494,4831,1750,11750,0,6,9,1494,1014,197,225,1477,1020,196,220
28-Feb-2017,31,39567,39238,40172,39847,36067,1479,4831,1460,11750,0,5,9,1494,1000,174,124,1477,1000,173,122
28-Feb-2017,32,40667,40289,41272,40898,37160,1463,4831,1120,11750,0,5,9,1494,1000,170,120,1477,1002,169,120
28-Feb-2017,33,41693,41246,42300,41855,38070,1442,4831,838,11750,0,7,9,1494,959,170,128,1477,962,169,127
28-Feb-2017,34,42732,42299,43340,42912,39013,1420,4831,506,11750,0,8,11,1495,1005,165,20,1477,1006,164,13
28-Feb-2017,35,43805,43281,44506,43990,39993,1419,4831,212,11750,0,11,12,1495,1019,84,-90,1477,1022,77,-94
28-Feb-2017,36,44936,44185,45843,45106,41023,1418,4831,0,11750,149,14,7,1495,984,-96,-197,1477,986,-101,-202
28-Feb-2017,37,46206,45158,47273,46224,42118,1436,4831,0,11750,282,9,5,1495,979,-217,-241,1477,980,-219,-241
28-Feb-2017,38,46090,45142,47255,46314,41950,1454,4831,0,11750,238,13,15,1495,975,-249,-303,1477,977,-249,-306
28-Feb-2017,39,45241,44366,46517,45645,41208,1513,4831,0,11750,79,13,15,1494,991,-252,-411,1477,992,-251,-413
28-Feb-2017,40,44263,43433,45515,44684,40343,1572,4831,0,11750,0,13,16,1495,977,-252,-387,1477,979,-251,-385
28-Feb-2017,41,43022,42422,44202,43599,39195,1595,4831,0,11750,0,12,10,1494,1005,-252,-316,1477,1008,-251,-313
28-Feb-2017,42,41137,40717,42243,41820,37523,1617,4831,0,11750,0,9,8,1494,1019,-252,-245,1477,1021,-251,-243
28-Feb-2017,43,38990,38589,40035,39634,35565,1608,4831,0,11750,0,8,8,1494,1003,-252,-185,1477,1004,-251,-185
28-Feb-2017,44,36721,36250,37621,37140,33537,1599,4831,0,11750,0,5,7,1494,1014,-183,-112,1477,1020,-176,-107
28-Feb-2017,45,34529,33908,35229,34609,31444,1581,4831,0,11750,0,5,5,1494,987,-95,37,1477,988,-94,43
28-Feb-2017,46,32254,31830,32946,32523,29338,1563,4831,0,11750,0,13,16,1494,996,-79,184,1477,1001,-76,189
28-Feb-2017,47,30040,29529,31218,30735,27329,1530,4831,0,11750,0,578,624,1494,977,40,283,1477,977,43,283
28-Feb-2017,48,28592,28199,30283,29993,26044,1496,4831,0,11750,0,1091,1245,1494,995,89,266,1477,995,92,266
01-Mar-2017,1,28248,27884,30209,30003,25783,1469,4831,0,11750,0,1361,1524,1494,1005,160,284,1477,1008,160,285
01-Mar-2017,2,28633,28273,30595,30382,26170,1442,4831,0,11750,0,1362,1509,1494,991,191,287,1477,993,192,286
01-Mar-2017,3,28483,28075,30799,30398,26041,1424,4831,0,11750,0,1716,1888,1494,986,197,287,1477,988,196,286
01-Mar-2017,4,27742,27336,30271,30018,25385,1406,4831,0,11750,0,1929,2087,1494,985,197,287,1477,988,196,286
01-Mar-2017,5,27257,26876,29769,29547,24927,1388,4831,0,11750,0,1912,2071,1494,999,197,329,1477,1000,196,332
01-Mar-2017,6,27210,26843,29707,29731,24796,1369,4831,0,11750,0,1897,2289,1494,1000,197,388,1477,1000,196,387
01-Mar-2017,7,26945,26564,29419,29542,24474,1300,4831,0,11750,0,1874,2379,1494,999,197,365,1477,1000,196,365
01-Mar-2017,8,26597,26195,29059,29171,24087,1231,4831,0,11750,0,1862,2376,1494,999,197,367,1477,1000,196,367
01-Mar-2017,9,26430,26053,28853,29016,23953,1175,4831,0,11750,0,1823,2336,1494,999,187,381,1477,1000,186,381
01-Mar-2017,10,26492,26160,28940,29125,24008,1118,4831,0,11750,0,1848,2365,1495,999,186,355,1477,1000,186,355
01-Mar-2017,11,27262,26922,29634,29728,24716,1091,4831,0,11750,0,1772,2170,1117,1000,195,410,1090,1000,196,411
01-Mar-2017,12,28612,28360,30791,30728,25927,1064,4831,0,11750,0,1579,1772,1093,999,196,331,1093,1000,196,325
01-Mar-2017,13,32285,32098,33505,33266,29299,1012,4831,0,11750,0,620,573,1492,1016,193,181,1477,1017,191,176
01-Mar-2017,14,35435,35223,36042,35829,32202,960,4831,8,11750,0,7,6,1495,1009,99,62,1477,1011,93,57
01-Mar-2017,15,38502,38268,39270,39061,34957,940,4831,166,11750,0,5,10,961,1005,-80,-83,933,1009,-86,-89
01-Mar-2017,16,39443,39190,40491,40250,35721,920,4831,476,11750,0,10,11,938,1013,-205,-233,936,1018,-207,-238
01-Mar-2017,17,40115,39811,41271,40971,36325,907,4831,914,11750,0,4,5,1087,1001,-248,-304,1073,1005,-248,-304
01-Mar-2017,18,40225,39884,41429,41097,36478,893,4831,1510,11750,0,5,10,1080,993,-252,-347,1074,995,-251,-351
01-Mar-2017,19,40425,40064,41713,41359,36661,908,4831,2040,11750,0,5,9,1483,974,-252,-431,1473,976,-251,-433
01-Mar-2017,20,40132,39698,41467,41037,36366,923,4831,2620,11750,0,5,9,1496,1000,-252,-478,1472,1000,-251,-478
01-Mar-2017,21,39601,39162,40936,40497,35831,972,4831,2960,11750,0,5,5,1345,1000,-252,-478,1326,1000,-251,-478
01-Mar-2017,22,39248,38833,40583,40171,35530,1020,4831,3140,11750,0,5,9,1346,999,-252,-478,1326,1000,-251,-478
01-Mar-2017,23,39194,38778,40530,40116,35495,1051,4831,3200,11750,0,5,9,1065,1000,-252,-479,1044,1000,-251,-479
01-Mar-2017,24,39274,38872,40610,40214,35578,1081,4831,3110,11750,0,5,126,1056,1000,-252,-479,1045,1000,-251,-479
01-Mar-2017,25,39422,39028,40758,40367,35744,1095,4831,2890,11750,0,5,314,1485,1000,-252,-479,1479,1000,-251,-479
01-Mar-2017,26,39182,38818,40487,40123,35545,1108,4831,2750,11750,0,5,314,1497,999,-252,-448,1478,1000,-251,-445
01-Mar-2017,27,39141,38782,40354,39992,35557,1112,4831,2590,11750,0,5,308,1496,1000,-252,-356,1478,1000,-251,-353
01-Mar-2017,28,39065,38692,40215,39990,35526,1115,4831,2390,11750,0,5,312,1501,1000,-252,-293,1477,1000,-251,-292
01-Mar-2017,29,39250,38886,40363,40152,35750,1096,4831,2070,11750,0,5,314,1268,989,-252,-256,1247,986,-251,-256
01-Mar-2017,30,39112,38751,40186,39973,35632,1076,4831,1800,11750,0,5,313,1262,992,-243,-226,1248,998,-240,-223
01-Mar-2017,31,39310,38939,40264,40050,35797,1021,4831,1560,11750,0,5,208,1490,999,-193,-156,1479,1000,-190,-155
01-Mar-2017,32,40268,39884,41203,40975,36726,965,4831,1140,11750,0,5,163,1497,1000,-191,-139,1478,1000,-189,-139
01-Mar-2017,33,41427,40963,42279,41813,37797,915,4831,850,11750,0,8,37,1496,999,-165,-79,1478,1000,-162,-77
01-Mar-2017,34,42716,42177,43535,42996,39005,865,4831,479,11750,0,4,7,1496,1000,-145,-70,1478,1000,-142,-70
01-Mar-2017,35,43988,43249,44732,43994,40118,891,4831,169,11750,0,4,7,1497,1000,-98,-42,1478,1000,-94,-42
01-Mar-2017,36,45196,44479,45874,45153,41122,916,4831,23,11750,0,7,4,1496,1000,-6,-65,1478,1000,-1,-65
01-Mar-2017,37,46841,45917,47446,46526,42565,985,4831,0,11750,0,5,7,1497,999,48,2,1478,1000,45,7
01-Mar-2017,38,46618,45753,47285,46430,42306,1054,4831,0,11750,0,7,7,1497,999,-40,-20,1478,1000,-42,-26
01-Mar-2017,39,45360,44572,46168,45387,41189,1070,4831,0,11750,0,8,9,1496,999,-70,-130,1478,1000,-70,-133
01-Mar-2017,40,44249,43587,45183,44528,40244,1085,4831,0,11750,0,6,7,1497,1000,-127,-201,1478,1000,-130,-201
01-Mar-2017,41,42902,42371,43855,43324,38975,1063,4831,0,11750,0,6,10,1496,1000,-199,-148,1478,1000,-199,-147
01-Mar-2017,42,41124,40630,42057,41566,37425,1041,4831,0,11750,0,5,7,1496,1000,-166,-162,1478,1000,-160,-162
01-Mar-2017,43,39031,38526,39766,39253,35446,1127,4831,0,11750,0,4,3,1496,999,-24,-107,1478,1000,-21,-103
01-Mar-2017,44,36688,36154,37293,36765,33267,1212,4831,0,11750,0,5,9,1500,999,15,27,1477,1000,18,33
01-Mar-2017,45,34176,33630,34784,34242,30890,1294,4831,0,11750,0,8,12,584,1000,67,178,540,1000,64,183
01-Mar-2017,46,32020,31479,32636,32096,28809,1376,4831,0,11750,0,16,13,522,1000,71,283,549,1000,79,283
01-Mar-2017,47,29768,29102,31016,30300,26692,1423,4831,0,11750,0,648,684,1898,953,190,287,1899,953,192,286
01-Mar-2017,48,28226,27688,30007,29394,25261,1470,4831,0,11750,0,1181,1187,1971,951,198,287,1946,952,198,286
02-Mar-2017,1,27879,27394,30126,29641,24987,1534,4831,0,11750,0,1647,1652,1970,950,198,287,1939,952,198,286
02-Mar-2017,2,28101,27634,30450,29909,25253,1597,4831,0,11750,0,1749,1756,1970,950,198,287,1946,952,198,286
02-Mar-2017,3,27851,27293,30390,29827,25030,1661,4831,0,11750,0,1939,1939,1970,950,199,287,1945,952,198,287
02-Mar-2017,4,26913,26369,29440,28901,24134,1724,4831,0,11750,0,1927,1932,1970,950,199,287,1945,952,198,286
02-Mar-2017,5,26416,25930,28921,28672,23741,1781,4831,0,11750,0,1905,2143,1970,951,199,287,1945,952,198,286
02-Mar-2017,6,26175,25711,28681,28502,23471,1837,4831,0,11750,0,1906,2191,1979,950,199,287,1945,952,198,286
02-Mar-2017,7,25556,25069,28028,28049,22883,1853,4831,0,11750,0,1872,2379,1443,951,199,287,1412,952,198,286
02-Mar-2017,8,25159,24689,27617,27665,22497,1869,4831,0,11750,0,1858,2376,1430,950,199,287,1413,952,198,286
02-Mar-2017,9,24940,24493,27383,27448,22255,1885,4831,0,11750,0,1843,2355,734,951,199,287,696,952,198,287
02-Mar-2017,10,25030,24638,27451,27576,22372,1901,4831,0,11750,0,1821,2337,700,950,199,287,697,952,198,286
02-Mar-2017,11,25920,25499,28290,28427,23238,1952,4831,0,11750,0,1770,2282,71,951,199,287,46,952,198,286
02-Mar-2017,12,27254,26927,29472,29434,24401,2002,4831,0,11750,0,1618,1946,41,951,198,287,47,952,198,286
02-Mar-2017,13,30521,30380,31572,31372,27406,2040,4831,0,11750,0,451,446,70,950,199,287,66,952,198,286
02-Mar-2017,14,33583,33334,34196,33948,30675,2078,4831,53,11750,0,13,14,37,951,199,287,66,953,198,286
02-Mar-2017,15,36751,36437,37362,37051,33741,2127,4831,230,11750,0,11,14,1602,999,160,221,1616,1000,154,216
02-Mar-2017,16,37775,37392,38387,38016,34724,2176,4831,619,11750,0,11,15,1642,999,-1,142,1615,1000,-8,142
02-Mar-2017,17,38084,37650,38834,38405,35038,2234,4831,1190,11750,0,11,14,1821,1000,-139,129,1806,1000,-141,129
02-Mar-2017,18,37538,37148,38256,37865,34525,2292,4831,1880,11750,0,11,14,1840,999,-107,99,1804,1000,-104,96
02-Mar-2017,19,37356,36992,38063,37701,34301,2345,4831,2710,11750,0,11,14,1460,999,-96,24,1442,1000,-95,23
02-Mar-2017,20,36531,36173,37301,36950,33500,2398,4831,3500,11750,0,7,10,1472,999,-163,38,1441,1000,-167,37
02-Mar-2017,21,35666,35316,36492,36147,32655,2451,4831,4150,11750,0,7,41,588,999,-202,-17,559,1000,-201,-19
02-Mar-2017,22,34842,34488,35618,35265,31863,2504,4831,4720,11750,0,7,165,563,1000,-169,9,560,1000,-168,12
